user1,user2,timestamp
477,8495,128508031.0
8495,1259,1285132938.0
1259,5223,1285150457.0
5223,10820,1285151148.0
10820,420,128516127.0
420,7555,1285239624.0
7555,1,1.0
11554,11199,1285130878.0
11199,8672,1285132693.0
8672,1024,128519919.0
1024,1,1.0
3705,2878,1285177554.0
2878,12390,1285177665.0
12390,11079,1285177833.0
11079,105,1285177905.0
105,6221,1285177972.0
6221,10006,1285411693.0
10006,9893,1285411717.0
9893,4714,128541248.0
4714,2462,1285412497.0
2462,8354,128541352.0
8354,8088,128541362.0
8088,2322,1285413887.0
2322,11599,1285414028.0
11599,9689,1285414134.0
9689,12240,1285414388.0
12240,7468,1285414438.0
7468,2327,1285414445.0
2327,7130,1285414476.0
7130,11589,1285414502.0
11589,5493,1285414582.0
5493,10383,1285414597.0
10383,6509,1285414622.0
6509,533,1285414708.0
533,10530,1285414735.0
10530,1328,1285414744.0
1328,4304,1285414784.0
4304,6682,1285414863.0
6682,3289,1285414913.0
3289,3388,1285414939.0
3388,8403,1285414971.0
8403,1377,1285415034.0
1377,5574,1285415061.0
5574,9378,1285415138.0
9378,1918,1285415208.0
1918,9593,1285415333.0
9593,6993,1285415372.0
6993,8200,1285415428.0
8200,5538,1285415485.0
5538,6660,1285416013.0
6660,6030,1285416457.0
6030,1497,128541654.0
1497,12051,1285416838.0
12051,5997,1285416973.0
5997,9780,1285417194.0
9780,7334,1285417634.0
7334,1,1.0
9677,9364,1285245626.0
9364,9619,1285245931.0
9619,4252,1285252889.0
4252,1395,1285259978.0
1395,3814,1285261483.0
3814,4010,1285263663.0
4010,10629,1285264261.0
10629,12280,1285266057.0
12280,3195,1285266649.0
3195,12061,1285269208.0
12061,12079,1285279497.0
12079,9383,1285285913.0
9383,3614,1285293196.0
3614,5576,1285293256.0
5576,2468,1285293274.0
2468,11982,1285293371.0
11982,1010,1285293408.0
1010,2013,1285293411.0
2013,5590,1285293964.0
5590,8120,1285294262.0
8120,8859,128529519.0
8859,8507,1285300266.0
8507,11689,1285300444.0
11689,9947,1285303591.0
9947,10427,1285320736.0
10427,8050,1285329272.0
8050,2764,1285329699.0
2764,1450,1285332716.0
1450,10730,128533297.0
10730,8869,1285333079.0
8869,11681,1285333135.0
11681,6795,1285333188.0
6795,4768,1285333198.0
4768,9599,1285334296.0
9599,9660,1285335491.0
9660,10716,1285335816.0
10716,10218,1285335943.0
10218,12559,1285335972.0
12559,3751,1285338745.0
3751,8711,1285338828.0
8711,10477,1285338892.0
10477,11628,1285338893.0
11628,2801,1285338893.0
2801,11518,1285338894.0
11518,1873,1285338894.0
1873,7871,1285338926.0
7871,493,1285344732.0
493,8935,1285344997.0
8935,8147,1285347232.0
8147,5047,1285349282.0
5047,7770,1285349871.0
7770,11653,1285350024.0
11653,8870,128537272.0
8870,3235,1285374242.0
3235,3092,1285378013.0
3092,6216,1285378092.0
6216,8628,1285386867.0
8628,6203,1285418414.0
6203,11481,1285440752.0
11481,11812,128544123.0
11812,637,1285441341.0
637,8345,1285447004.0
8345,1369,1285452799.0
1369,12282,1285455457.0
12282,3691,1285460075.0
3691,9772,1285563001.0
9772,6293,1285584674.0
6293,2617,1285601142.0
2617,4106,1285601305.0
4106,11573,1285601969.0
11573,2997,1285602273.0
2997,9222,1285604969.0
9222,1,1.0
11613,10076,1285306405.0
10076,7085,1285306643.0
7085,4395,128530669.0
4395,8569,1285306805.0
8569,2280,1285307255.0
2280,10942,1285307394.0
10942,2284,1285307511.0
2284,101,1285307975.0
101,11609,1285308323.0
11609,2131,1285308336.0
2131,11446,1285309093.0
11446,7032,1285309097.0
7032,2577,1285309191.0
2577,1206,1285309316.0
1206,1107,128530933.0
1107,4614,1285309653.0
4614,11769,128530978.0
11769,3994,1285309783.0
3994,5964,1285309789.0
5964,9260,128531007.0
9260,4090,1285310269.0
4090,9200,1285310964.0
9200,10062,1285311336.0
10062,3559,1285311515.0
3559,4818,1285311574.0
4818,3473,1285311746.0
3473,12371,1285312011.0
12371,2319,1285312057.0
2319,5795,1285312178.0
5795,9245,128531231.0
9245,5893,1285312414.0
5893,8825,1285312481.0
8825,8818,128531288.0
8818,1067,1285312932.0
1067,6183,1285313378.0
6183,4689,1285314029.0
4689,3233,1285314029.0
3233,567,1285314037.0
567,921,12853141.0
921,4026,1285314401.0
4026,1874,1285314402.0
1874,2589,1285314807.0
2589,5285,1285314834.0
5285,4656,1285315102.0
4656,9171,1285315169.0
9171,430,1285315354.0
430,8975,1285315416.0
8975,7846,128531577.0
7846,7028,1285315783.0
7028,2889,1285316145.0
2889,11770,1285316301.0
11770,9825,1285316397.0
9825,11122,1285316524.0
11122,4636,1285316804.0
4636,3918,1285316906.0
3918,3062,1285316988.0
3062,2721,1285317484.0
2721,5791,1285317614.0
5791,5521,1285317618.0
5521,2719,1285317633.0
2719,1557,128531793.0
1557,6549,1285318226.0
6549,4536,1285319015.0
4536,7634,1285319147.0
7634,380,1285319201.0
380,1856,1285319258.0
1856,1661,1285319748.0
1661,9623,1285320199.0
9623,1,1.0
2293,1131,1285315944.0
1131,7084,1285316044.0
7084,11452,1285316122.0
11452,5424,1285316147.0
5424,7174,1285316324.0
7174,1476,128531633.0
1476,11587,1285316392.0
11587,5993,1285316403.0
5993,7912,1285316544.0
7912,7698,1285317187.0
7698,5931,1285318366.0
5931,1888,128531838.0
1888,3094,1285318868.0
3094,1169,1285318912.0
1169,2126,1285320064.0
2126,8213,1285323298.0
8213,2242,12853278.0
2242,404,1285329308.0
404,6047,1285335209.0
6047,1729,1285338598.0
1729,274,1285368111.0
274,11816,1285372306.0
11816,2591,1285380327.0
2591,9744,1285391712.0
9744,10275,1285401604.0
10275,9665,1285410967.0
9665,11504,1285413182.0
11504,1152,1285446385.0
1152,115,1285484948.0
115,8481,1285486334.0
8481,10973,1285496774.0
10973,5257,1285503325.0
5257,2327,1285517234.0
2327,10602,1285527935.0
10602,234,1285570299.0
234,8894,1285572515.0
8894,1,1.0
4293,1272,1285405368.0
1272,9491,1285405817.0
9491,3221,1285407908.0
3221,634,1285408067.0
634,9368,1285501951.0
9368,4377,1285502032.0
4377,10495,1285502059.0
10495,6380,1285502212.0
6380,2645,1285502258.0
2645,7299,1285502304.0
7299,8988,1285502409.0
8988,8383,1285502433.0
8383,3228,1285502558.0
3228,2271,1285502611.0
2271,2559,1285502627.0
2559,4569,1285502651.0
4569,11008,1285502679.0
11008,8648,1285502783.0
8648,6428,1285502957.0
6428,3121,1285502977.0
3121,1498,128550307.0
1498,7239,128550313.0
7239,1637,1285503154.0
1637,11334,1285503157.0
11334,6028,1285503187.0
6028,601,1285503233.0
601,2457,128550329.0
2457,3819,1285503292.0
3819,11619,1285503352.0
11619,4171,1285503361.0
4171,3517,1285503395.0
3517,9135,128550342.0
9135,8849,128550346.0
8849,8237,1285503475.0
8237,2855,1285503511.0
2855,6680,1285503681.0
6680,9465,1285503693.0
9465,4394,1285503699.0
4394,10461,1285503764.0
10461,6480,1285503816.0
6480,11936,1285503828.0
11936,3716,1285503828.0
3716,7218,1285503872.0
7218,4670,1285503932.0
4670,5595,1285504009.0
5595,10460,12855042.0
10460,2752,1285504308.0
2752,7727,1285504378.0
7727,11452,1285504416.0
11452,11416,1285504424.0
11416,10472,1285504426.0
10472,539,1285504503.0
539,8505,128550457.0
8505,6562,1285504761.0
6562,8980,1285504858.0
8980,1986,1285504964.0
1986,9914,1285505038.0
9914,8389,1285505102.0
8389,6720,1285505133.0
6720,2317,1285505138.0
2317,2540,1285505217.0
2540,11180,1285505245.0
11180,2753,128550534.0
2753,10016,1285505352.0
10016,10236,1285505417.0
10236,842,1285505423.0
842,5132,128550544.0
5132,11358,1285505518.0
11358,9669,1285505519.0
9669,6249,1285505554.0
6249,2091,1285505596.0
2091,2465,1285505617.0
2465,6624,1285505639.0
6624,3341,128550569.0
3341,9187,128550576.0
9187,6545,1285505767.0
6545,7457,1285505815.0
7457,9741,128550582.0
9741,9050,1285505884.0
9050,7057,1285505896.0
7057,23,128550594.0
23,2036,1285506316.0
2036,6830,128550658.0
6830,5868,1285506647.0
5868,2404,1285507104.0
2404,11492,1285507194.0
11492,11809,1285507399.0
11809,8219,1285507535.0
8219,8287,1285507634.0
8287,7822,1285507726.0
7822,8499,128550784.0
8499,10435,1285507894.0
10435,12271,1285507944.0
12271,11684,1285508016.0
11684,6973,1285508201.0
6973,4864,1285508274.0
4864,12138,1285508427.0
12138,514,1285508444.0
514,12248,1285508875.0
12248,10561,1285508991.0
10561,12228,128550917.0
12228,7191,1285509259.0
7191,6270,1285509352.0
6270,8703,1285509387.0
8703,448,1285509395.0
448,8802,1285509565.0
8802,8268,1285509713.0
8268,7897,1285509714.0
7897,5087,1285510116.0
5087,7069,1285510514.0
7069,1966,1285510542.0
1966,4486,1285510557.0
4486,4647,1285511507.0
4647,11432,1285511518.0
11432,8933,1285512249.0
8933,3531,1285512461.0
3531,5771,1285512551.0
5771,5996,1285512679.0
5996,3355,1285512976.0
3355,10581,128551299.0
10581,6399,1285513029.0
6399,10875,1285513266.0
10875,7387,1285513365.0
7387,11717,1285514197.0
11717,4691,1285514699.0
4691,382,1285514803.0
382,1965,1285514835.0
1965,10230,128551502.0
10230,1876,1285515623.0
1876,1937,1285517429.0
1937,5410,1285517458.0
5410,8154,1285588544.0
8154,2868,12855896.0
2868,9931,128558961.0
9931,4287,1285590267.0
4287,5467,1285592037.0
5467,7139,1285592707.0
7139,2396,1285592849.0
2396,11422,1285593366.0
11422,1572,1285594817.0
1572,3071,1285598238.0
3071,4680,1285598364.0
4680,3526,1285598617.0
3526,1110,1285598806.0
1110,3484,1285604028.0
3484,7684,1285650536.0
7684,3946,1285676254.0
3946,1,1.0
5175,8624,1285341382.0
8624,12062,1285342026.0
12062,8015,1285343421.0
8015,1271,1285346075.0
1271,206,1285359089.0
206,2982,128537587.0
2982,2349,1285378542.0
2349,2318,1285379167.0
2318,10739,1285379782.0
10739,10064,12853807.0
10064,3657,128538649.0
3657,719,1285389237.0
719,4331,128539182.0
4331,11718,1285392103.0
11718,4085,1285397569.0
4085,7286,128539887.0
7286,10111,1285400428.0
10111,10194,1285402546.0
10194,8080,1285411404.0
8080,744,1285418516.0
744,7151,1285418663.0
7151,1589,1285434099.0
1589,5311,1285472949.0
5311,5956,1285474885.0
5956,6764,1285478927.0
6764,4540,128547895.0
4540,4961,1285488249.0
4961,338,1285590755.0
338,1,1.0
69,10202,1285364966.0
10202,12627,1285553237.0
12627,6887,1285683729.0
6887,1,1.0
3161,8409,1285371923.0
8409,1340,1285372005.0
1340,11361,128537209.0
11361,1329,1285372176.0
1329,3555,1285373523.0
3555,8210,1285373825.0
8210,319,1285374297.0
319,9232,1285378929.0
9232,4367,1285388408.0
4367,6564,1285391542.0
6564,7786,1285430216.0
7786,2794,1285438204.0
2794,8194,1285441084.0
8194,4481,12855099.0
4481,5744,1285515294.0
5744,11220,1285546894.0
11220,1,1.0
2325,1383,1285372343.0
1383,8364,1285372511.0
8364,8940,1285386474.0
8940,1426,1285392501.0
1426,1,1.0
8942,4753,128537418.0
4753,1241,1285387662.0
1241,8958,128539337.0
8958,12453,128539411.0
12453,1,1.0
9718,4032,1285374346.0
4032,11132,1285374541.0
11132,9079,1285374924.0
9079,2015,1285374925.0
2015,9927,1285374935.0
9927,5397,1285374935.0
5397,289,1285374935.0
289,6754,1285374935.0
6754,2288,1285374935.0
2288,5656,1285374936.0
5656,2762,1285374936.0
2762,8573,1285374936.0
8573,1825,1285374936.0
1825,6762,1285374952.0
6762,10834,1285374952.0
10834,3756,1285375076.0
3756,5243,1285375076.0
5243,4663,1285375076.0
4663,7759,1285375327.0
7759,8078,1285375506.0
8078,5988,1285375506.0
5988,1938,1285375506.0
1938,499,1285375507.0
499,6033,1285376001.0
6033,1,1.0
6518,9929,128537616.0
9929,2666,1285376307.0
2666,5986,1285376606.0
5986,11675,1285376982.0
11675,2565,1285377592.0
2565,6025,1285377604.0
6025,1652,1285377756.0
1652,6932,1285377883.0
6932,5101,1285378049.0
5101,9786,1285378284.0
9786,1856,1285379262.0
1856,5892,1285379571.0
5892,5589,128537967.0
5589,1956,128537968.0
1956,2378,1285379906.0
2378,7983,1285380573.0
7983,9331,1285380828.0
9331,6950,128538135.0
6950,2118,1285381431.0
2118,567,1285381804.0
567,2581,1285381889.0
2581,9398,1285382014.0
9398,8818,1285382486.0
8818,339,1285382536.0
339,11609,1285382728.0
11609,10042,128538278.0
10042,9680,1285382791.0
9680,3172,1285382971.0
3172,7846,1285382976.0
7846,3756,1285382995.0
3756,3209,1285383007.0
3209,6589,1285383337.0
6589,11446,1285383513.0
11446,5964,1285385393.0
5964,3070,1285385456.0
3070,3465,128538586.0
3465,3559,1285385926.0
3559,9091,1285386091.0
9091,5259,1285387555.0
5259,995,1285388731.0
995,5285,1285389235.0
5285,11319,128538945.0
11319,11699,1285389517.0
11699,4787,1285389629.0
4787,1206,1285389731.0
1206,612,1285389743.0
612,6771,1285389997.0
6771,5329,1285390166.0
5329,1,1.0
9015,11215,1285378546.0
11215,4145,1285378555.0
4145,7600,1285378575.0
7600,1457,1285378634.0
1457,4134,1285378984.0
4134,611,1285379057.0
611,3548,1285379086.0
3548,4194,1285379165.0
4194,1,1.0
7529,7127,1285390229.0
7127,9637,1285390263.0
9637,2820,1285390286.0
2820,7237,1285390562.0
7237,1,1.0
5804,8951,1285390705.0
8951,1728,1285391244.0
1728,4951,1285391667.0
4951,2923,1285400457.0
2923,1976,1285400593.0
1976,2689,12854039.0
2689,8523,1285404276.0
8523,4733,1285404432.0
4733,5249,1285406042.0
5249,2475,1285406517.0
2475,1,1.0
3586,10676,1285422429.0
10676,10213,1285430174.0
10213,11316,1285465935.0
11316,10170,1285467055.0
10170,4740,128546707.0
4740,11889,1285467132.0
11889,12076,1285474804.0
12076,2226,128548666.0
2226,1728,1285493243.0
1728,2689,1285493415.0
2689,10000,1285511704.0
10000,1,1.0
2077,9088,1285427562.0
9088,9862,1285427692.0
9862,9005,1285429392.0
9005,548,1285430859.0
548,3253,1285437836.0
3253,11389,1285468991.0
11389,2076,1285477937.0
2076,1,1.0
10877,1617,12854513.0
1617,554,1285451325.0
554,8072,1285451344.0
8072,940,1285451346.0
940,11535,1285451356.0
11535,2345,128545139.0
2345,332,1285451392.0
332,12332,1285451396.0
12332,6704,1285451396.0
6704,3530,128545143.0
3530,1303,1285451462.0
1303,772,1285451462.0
772,6823,1285451483.0
6823,9912,1285451489.0
9912,7102,1285451497.0
7102,9833,1285451586.0
9833,10853,1285451782.0
10853,8324,1285451789.0
8324,5913,1285451837.0
5913,10277,1285451893.0
10277,731,128545192.0
731,5554,1285451945.0
5554,5975,1285452656.0
5975,11237,1285456702.0
11237,2181,128547147.0
2181,1167,128550858.0
1167,1,1.0
3746,4032,1285453561.0
4032,9984,1285453602.0
9984,12154,1285453606.0
12154,4565,1285453704.0
4565,11174,128545373.0
11174,3210,1285453738.0
3210,2208,1285453779.0
2208,10108,128545392.0
10108,7498,1285454402.0
7498,19,1285454446.0
19,11549,1285454824.0
11549,5511,1285455199.0
5511,7831,1285456153.0
7831,1216,128545634.0
1216,6023,1285458099.0
6023,1,1.0
8994,8136,1285492217.0
8136,1258,128551202.0
1258,3220,128551462.0
3220,12092,128552267.0
12092,1,1.0
8378,8779,1285505352.0
8779,2020,1285505921.0
2020,10933,1285506822.0
10933,7539,128550968.0
7539,1,1.0
1892,6068,1285535932.0
6068,1167,1285535959.0
1167,9833,1285536088.0
9833,6313,1285536195.0
6313,3315,1285536556.0
3315,10090,1285538667.0
10090,6450,1285539788.0
6450,483,1285539823.0
483,1398,1285540935.0
1398,1,1.0
6213,6454,1285538465.0
6454,8716,128553966.0
8716,6166,1285623574.0
6166,10826,1285623829.0
10826,1,1.0
9100,4422,1285560346.0
4422,3718,1285560796.0
3718,11992,1285561601.0
11992,4949,1285561754.0
4949,1858,1285561973.0
1858,10165,1285562322.0
10165,35,1285562839.0
35,553,1285564243.0
553,7654,1285564948.0
7654,1989,1285565532.0
1989,6811,1285565665.0
6811,7358,1285565789.0
7358,9399,1285565816.0
9399,1867,1285567048.0
1867,10715,128556721.0
10715,8156,1285567437.0
8156,2630,1285568216.0
2630,6664,1285569047.0
6664,8185,1285569679.0
8185,6875,1285570265.0
6875,8079,1285570276.0
8079,2112,1285570368.0
2112,4827,1285570825.0
4827,5846,1285570843.0
5846,610,1285570913.0
610,3287,1285570957.0
3287,6365,1285571529.0
6365,1941,1285571998.0
1941,11306,1285572298.0
11306,6926,1285572519.0
6926,2454,1285572862.0
2454,7236,1285573034.0
7236,5904,1285583886.0
5904,4357,1285584134.0
4357,10060,1285584547.0
10060,7949,1285584613.0
7949,7470,1285584774.0
7470,3477,128558494.0
3477,7073,1285585394.0
7073,8214,1285586245.0
8214,5277,1285588091.0
5277,8546,1285588147.0
8546,11183,1285588191.0
11183,7577,128558966.0
7577,2068,1285591128.0
2068,4686,128559434.0
4686,11076,1285595941.0
11076,6114,1285596763.0
6114,2206,128559761.0
2206,9433,128559823.0
9433,5501,1285598578.0
5501,670,1285615137.0
670,10682,128562335.0
10682,1828,1285624408.0
1828,5841,1285627341.0
5841,155,1285628577.0
155,416,1285628725.0
416,9389,1285632111.0
9389,7919,1285632162.0
7919,2746,1285632857.0
2746,5322,128563686.0
5322,8117,1285641552.0
8117,6402,1285642048.0
6402,11401,1285646291.0
11401,8001,1285661623.0
8001,8632,1285662622.0
8632,10328,1285674617.0
10328,1100,1285680083.0
1100,6381,1285680886.0
6381,1008,1285681802.0
1008,1597,1285682446.0
1597,5836,1285683852.0
5836,4521,1285685167.0
4521,385,128568542.0
385,5872,128568673.0
5872,10251,1285687434.0
10251,4894,1285693307.0
4894,10566,1285705755.0
10566,11228,1285715302.0
11228,683,1285718504.0
683,10580,1285728222.0
10580,7233,128572835.0
7233,6457,1285728532.0
6457,1277,1285729053.0
1277,1199,1285737455.0
1199,1422,1285740284.0
1422,6683,1285780257.0
6683,8107,1285823821.0
8107,8833,1285854686.0
8833,3029,128586311.0
3029,1029,1285896899.0
1029,8977,128590482.0
8977,6196,1285912506.0
6196,82,1285914677.0
82,1076,1285914911.0
1076,12174,1285921983.0
12174,8973,1285922254.0
8973,1,1.0
9984,7591,1285960204.0
7591,1216,128596022.0
1216,7481,1285960233.0
7481,3416,1285961635.0
3416,1,1.0
992,8463,1284980405.0
8463,10447,1284986811.0
10447,6289,1284987895.0
6289,10716,1284988229.0
10716,7697,1284988258.0
7697,8253,1284988633.0
8253,11050,1284988899.0
11050,8313,1284989991.0
8313,1267,1284992058.0
1267,6293,1284992362.0
6293,11758,1284992942.0
11758,11573,1284995085.0
11573,7773,1284996188.0
7773,128,1284997091.0
128,2617,1284997654.0
2617,11891,1284997796.0
11891,11853,128500022.0
11853,11850,1285000376.0
11850,8602,1285002647.0
8602,7258,1285004192.0
7258,8239,1285007656.0
8239,9206,128500814.0
9206,4997,1285012397.0
4997,9607,1285012719.0
9607,9774,1285012784.0
9774,7589,1285023687.0
7589,3092,1285023708.0
3092,4405,1285025326.0
4405,1717,1285027739.0
1717,608,1285031662.0
608,2764,128504707.0
2764,6144,1285065296.0
6144,4303,1285071644.0
4303,12061,1285080659.0
12061,3814,1285160275.0
3814,2975,1285165908.0
2975,10274,1285167594.0
10274,11022,1285167596.0
11022,6904,1285167611.0
6904,2100,1285167669.0
2100,12146,1285167684.0
12146,12038,1285167716.0
12038,1949,1285167773.0
1949,1189,1285167798.0
1189,4347,1285167835.0
4347,2088,1285167879.0
2088,10610,1285167914.0
10610,2013,1285168634.0
2013,5854,1285169112.0
5854,8494,1285169167.0
8494,3949,1285171506.0
3949,9686,1285172389.0
9686,6257,1285174045.0
6257,10629,1285174315.0
10629,2291,1285174689.0
2291,3454,1285174829.0
3454,4010,1285174937.0
4010,11496,1285176631.0
11496,5513,1285176817.0
5513,9619,1285177333.0
9619,10730,128517735.0
10730,8869,1285177715.0
8869,5314,1285177762.0
5314,8225,1285177876.0
8225,8805,1285181927.0
8805,9328,1285181952.0
9328,9790,1285182629.0
9790,1006,1285182646.0
1006,3485,1285182687.0
3485,9249,1285182782.0
9249,7012,1285182802.0
7012,3951,1285182914.0
3951,12167,128518295.0
12167,1205,1285183062.0
1205,4276,1285183155.0
4276,4436,1285184478.0
4436,11013,128518452.0
11013,1587,1285184579.0
1587,8859,1285185022.0
8859,5356,1285190729.0
5356,8773,1285191036.0
8773,11575,1285192743.0
11575,9947,1285193149.0
9947,493,1285195934.0
493,2501,1285199644.0
2501,8507,1285203892.0
8507,12241,1285207508.0
12241,2580,1285207647.0
2580,6657,1285210654.0
6657,235,1285210656.0
235,4479,1285210658.0
4479,3119,128521066.0
3119,5943,1285210662.0
5943,5570,1285210665.0
5570,4773,1285210667.0
4773,4616,1285220144.0
4616,5193,1285224025.0
5193,8945,1285237697.0
8945,8628,1285242601.0
8628,7292,1285246335.0
7292,11304,1285247299.0
11304,7770,1285248791.0
7770,4106,1285249627.0
4106,9305,1285250893.0
9305,7871,1285251055.0
7871,6877,1285253574.0
6877,11219,1285256774.0
11219,5784,1285258927.0
5784,2497,1285259922.0
2497,3008,1285261718.0
3008,12543,1285265246.0
12543,2429,1285269823.0
2429,1060,1285271029.0
1060,9742,1285323038.0
9742,11610,1285323767.0
11610,1034,1285330282.0
1034,7725,1285334953.0
7725,9048,1285334954.0
